1983.0,31.0,-1.0,0.0
136.0,684.0,-1.0,0.0
1757.0,987.0,-1.0,0.0
1497.0,1775.0,-1.0,0.0
669.0,1693.0,-1.0,0.0
535.0,1711.0,-1.0,0.0
452.0,70.0,-1.0,0.0
1599.0,847.0,-1.0,0.0
992.0,329.0,-1.0,0.0
654.0,1968.0,-1.0,0.0
1927.0,19.0,-1.0,0.0
715.0,341.0,-1.0,0.0
389.0,1.0,-1.0,0.0
510.0,0.0,-1.0,0.0
1823.0,325.0,-1.0,0.0
160.0,391.0,-1.0,0.0
1727.0,217.0,-1.0,0.0
1028.0,1315.0,-1.0,0.0
523.0,896.0,-1.0,0.0
1155.0,1731.0,-1.0,0.0
447.0,629.0,-1.0,0.0
1323.0,1915.0,-1.0,0.0
1001.0,929.0,-1.0,0.0
1429.0,1095.0,-1.0,0.0
1216.0,373.0,-1.0,0.0
1753.0,1709.0,-1.0,0.0
1960.0,341.0,-1.0,0.0
418.0,400.0,-1.0,0.0
1425.0,1390.0,-1.0,0.0
350.0,1920.0,-1.0,0.0
258.0,1445.0,-1.0,0.0
1431.0,1655.0,-1.0,0.0
303.0,118.0,-1.0,0.0
1438.0,20.0,-1.0,0.0
1778.0,1755.0,-1.0,0.0
233.0,315.0,-1.0,0.0
461.0,865.0,-1.0,0.0
1581.0,1811.0,-1.0,0.0
451.0,557.0,-1.0,0.0
1432.0,730.0,-1.0,0.0
214.0,1157.0,-1.0,0.0
403.0,1298.0,-1.0,0.0
1674.0,1292.0,-1.0,0.0
204.0,1506.0,-1.0,0.0
1917.0,1942.0,-1.0,0.0
1826.0,87.0,-1.0,0.0
377.0,298.0,-1.0,0.0
355.0,380.0,-1.0,0.0
233.0,1688.0,-1.0,0.0
1995.0,1149.0,-1.0,0.0
233.0,1475.0,-1.0,0.0
635.0,1790.0,-1.0,0.0
1022.0,453.0,-1.0,0.0
218.0,1968.0,-1.0,0.0
18.0,563.0,-1.0,0.0
590.0,1569.0,-1.0,0.0
1691.0,1106.0,-1.0,0.0
1219.0,442.0,-1.0,0.0
1196.0,1481.0,-1.0,0.0
643.0,1865.0,-1.0,0.0
840.0,567.0,-1.0,0.0
1571.0,1398.0,-1.0,0.0
1173.0,364.0,-1.0,0.0
415.0,1966.0,-1.0,0.0
1967.0,423.0,-1.0,0.0
1880.0,1007.0,-1.0,0.0
388.0,291.0,-1.0,0.0
1815.0,128.0,-1.0,0.0
341.0,378.0,-1.0,0.0
166.0,1854.0,-1.0,0.0
209.0,649.0,-1.0,0.0
1066.0,54.0,-1.0,0.0
710.0,390.0,-1.0,0.0
981.0,1153.0,-1.0,0.0
562.0,1296.0,-1.0,0.0
614.0,682.0,-1.0,0.0
371.0,1138.0,-1.0,0.0
1719.0,1513.0,-1.0,0.0
1195.0,1412.0,-1.0,0.0
1126.0,225.0,-1.0,0.0
1256.0,1116.0,-1.0,0.0
497.0,1266.0,-1.0,0.0
1423.0,1218.0,-1.0,0.0
706.0,96.0,-1.0,0.0
1801.0,1797.0,-1.0,0.0
565.0,814.0,-1.0,0.0
1495.0,938.0,-1.0,0.0
1093.0,645.0,-1.0,0.0
894.0,811.0,-1.0,0.0
965.0,1053.0,-1.0,0.0
762.0,1194.0,-1.0,0.0
668.0,860.0,-1.0,0.0
911.0,650.0,-1.0,0.0
1448.0,766.0,-1.0,0.0
160.0,503.0,-1.0,0.0
256.0,326.0,-1.0,0.0
972.0,783.0,-1.0,0.0
1243.0,45.0,-1.0,0.0
43.0,1844.0,-1.0,0.0
1500.0,810.0,-1.0,0.0
2063.0,31.0,-1.0,0.0
66.0,684.0,-1.0,0.0
1847.0,987.0,-1.0,0.0
1567.0,1775.0,-1.0,0.0
679.0,1693.0,-1.0,0.0
455.0,1711.0,-1.0,0.0
542.0,70.0,-1.0,0.0
1699.0,847.0,-1.0,0.0
982.0,329.0,-1.0,0.0
554.0,1968.0,-1.0,0.0
2027.0,19.0,-1.0,0.0
595.0,341.0,-1.0,0.0
449.0,1.0,-1.0,0.0
440.0,0.0,-1.0,0.0
1893.0,325.0,-1.0,0.0
160.0,391.0,-1.0,0.0
1607.0,217.0,-1.0,0.0
988.0,1315.0,-1.0,0.0
633.0,896.0,-1.0,0.0
1095.0,1731.0,-1.0,0.0
397.0,629.0,-1.0,0.0
1203.0,1915.0,-1.0,0.0
991.0,929.0,-1.0,0.0
1349.0,1095.0,-1.0,0.0
1096.0,373.0,-1.0,0.0
1773.0,1709.0,-1.0,0.0
2070.0,341.0,-1.0,0.0
308.0,400.0,-1.0,0.0
1525.0,1390.0,-1.0,0.0
390.0,1920.0,-1.0,0.0
338.0,1445.0,-1.0,0.0
1521.0,1655.0,-1.0,0.0
213.0,118.0,-1.0,0.0
1348.0,20.0,-1.0,0.0
1838.0,1755.0,-1.0,0.0
283.0,315.0,-1.0,0.0
421.0,865.0,-1.0,0.0
1661.0,1811.0,-1.0,0.0
381.0,557.0,-1.0,0.0
1542.0,730.0,-1.0,0.0
134.0,1157.0,-1.0,0.0
313.0,1298.0,-1.0,0.0
1614.0,1292.0,-1.0,0.0
164.0,1506.0,-1.0,0.0
2027.0,1942.0,-1.0,0.0
1806.0,87.0,-1.0,0.0
367.0,298.0,-1.0,0.0
395.0,380.0,-1.0,0.0
173.0,1688.0,-1.0,0.0
2085.0,1149.0,-1.0,0.0
213.0,1475.0,-1.0,0.0
685.0,1790.0,-1.0,0.0
1032.0,453.0,-1.0,0.0
278.0,1968.0,-1.0,0.0
1964.0,1621.0,-1.0,0.0
490.0,1569.0,-1.0,0.0
1801.0,1106.0,-1.0,0.0
1269.0,442.0,-1.0,0.0
1176.0,1481.0,-1.0,0.0
583.0,1865.0,-1.0,0.0
900.0,567.0,-1.0,0.0
1661.0,1398.0,-1.0,0.0
1233.0,364.0,-1.0,0.0
355.0,1966.0,-1.0,0.0
2037.0,423.0,-1.0,0.0
1800.0,1007.0,-1.0,0.0
408.0,291.0,-1.0,0.0
1905.0,128.0,-1.0,0.0
321.0,378.0,-1.0,0.0
56.0,1854.0,-1.0,0.0
299.0,649.0,-1.0,0.0
956.0,54.0,-1.0,0.0
770.0,390.0,-1.0,0.0
981.0,1153.0,-1.0,0.0
542.0,1296.0,-1.0,0.0
704.0,682.0,-1.0,0.0
361.0,1138.0,-1.0,0.0
1669.0,1513.0,-1.0,0.0
1245.0,1412.0,-1.0,0.0
1236.0,225.0,-1.0,0.0
1276.0,1116.0,-1.0,0.0
557.0,1266.0,-1.0,0.0
1483.0,1218.0,-1.0,0.0
636.0,96.0,-1.0,0.0
1841.0,1797.0,-1.0,0.0
515.0,814.0,-1.0,0.0
1445.0,938.0,-1.0,0.0
1073.0,645.0,-1.0,0.0
774.0,811.0,-1.0,0.0
925.0,1053.0,-1.0,0.0
712.0,1194.0,-1.0,0.0
598.0,860.0,-1.0,0.0
1021.0,650.0,-1.0,0.0
1528.0,766.0,-1.0,0.0
60.0,503.0,-1.0,0.0
186.0,326.0,-1.0,0.0
972.0,783.0,-1.0,0.0
1233.0,45.0,-1.0,0.0
23.0,1844.0,-1.0,0.0
1460.0,810.0,-1.0,0.0
2143.0,31.0,-1.0,0.0
2000.0,761.0,-1.0,0.0
1937.0,987.0,-1.0,0.0
1637.0,1775.0,-1.0,0.0
689.0,1693.0,-1.0,0.0
375.0,1711.0,-1.0,0.0
632.0,70.0,-1.0,0.0
1799.0,847.0,-1.0,0.0
972.0,329.0,-1.0,0.0
454.0,1968.0,-1.0,0.0
2127.0,19.0,-1.0,0.0
475.0,341.0,-1.0,0.0
509.0,1.0,-1.0,0.0
370.0,0.0,-1.0,0.0
1963.0,325.0,-1.0,0.0
160.0,391.0,-1.0,0.0
1487.0,217.0,-1.0,0.0
948.0,1315.0,-1.0,0.0
743.0,896.0,-1.0,0.0
1035.0,1731.0,-1.0,0.0
347.0,629.0,-1.0,0.0
1083.0,1915.0,-1.0,0.0
981.0,929.0,-1.0,0.0
1269.0,1095.0,-1.0,0.0
976.0,373.0,-1.0,0.0
1793.0,1709.0,-1.0,0.0
2180.0,341.0,-1.0,0.0
198.0,400.0,-1.0,0.0
1625.0,1390.0,-1.0,0.0
430.0,1920.0,-1.0,0.0
418.0,1445.0,-1.0,0.0
1611.0,1655.0,-1.0,0.0
123.0,118.0,-1.0,0.0
1258.0,20.0,-1.0,0.0
1898.0,1755.0,-1.0,0.0
333.0,315.0,-1.0,0.0
381.0,865.0,-1.0,0.0
1741.0,1811.0,-1.0,0.0
311.0,557.0,-1.0,0.0
1652.0,730.0,-1.0,0.0
54.0,1157.0,-1.0,0.0
223.0,1298.0,-1.0,0.0
1554.0,1292.0,-1.0,0.0
124.0,1506.0,-1.0,0.0
2137.0,1942.0,-1.0,0.0
1786.0,87.0,-1.0,0.0
357.0,298.0,-1.0,0.0
435.0,380.0,-1.0,0.0
113.0,1688.0,-1.0,0.0
2175.0,1149.0,-1.0,0.0
193.0,1475.0,-1.0,0.0
735.0,1790.0,-1.0,0.0
1042.0,453.0,-1.0,0.0
338.0,1968.0,-1.0,0.0
1904.0,1621.0,-1.0,0.0
390.0,1569.0,-1.0,0.0
1911.0,1106.0,-1.0,0.0
1319.0,442.0,-1.0,0.0
1156.0,1481.0,-1.0,0.0
523.0,1865.0,-1.0,0.0
960.0,567.0,-1.0,0.0
1751.0,1398.0,-1.0,0.0
1293.0,364.0,-1.0,0.0
295.0,1966.0,-1.0,0.0
2107.0,423.0,-1.0,0.0
1720.0,1007.0,-1.0,0.0
428.0,291.0,-1.0,0.0
1995.0,128.0,-1.0,0.0
301.0,378.0,-1.0,0.0
1956.0,1917.0,-1.0,0.0
389.0,649.0,-1.0,0.0
846.0,54.0,-1.0,0.0
830.0,390.0,-1.0,0.0
981.0,1153.0,-1.0,0.0
522.0,1296.0,-1.0,0.0
794.0,682.0,-1.0,0.0
351.0,1138.0,-1.0,0.0
1619.0,1513.0,-1.0,0.0
1295.0,1412.0,-1.0,0.0
1346.0,225.0,-1.0,0.0
1296.0,1116.0,-1.0,0.0
617.0,1266.0,-1.0,0.0
1543.0,1218.0,-1.0,0.0
566.0,96.0,-1.0,0.0
1881.0,1797.0,-1.0,0.0
465.0,814.0,-1.0,0.0
1395.0,938.0,-1.0,0.0
1053.0,645.0,-1.0,0.0
654.0,811.0,-1.0,0.0
885.0,1053.0,-1.0,0.0
662.0,1194.0,-1.0,0.0
528.0,860.0,-1.0,0.0
1131.0,650.0,-1.0,0.0
1608.0,766.0,-1.0,0.0
1970.0,646.0,-1.0,0.0
116.0,326.0,-1.0,0.0
972.0,783.0,-1.0,0.0
1223.0,45.0,-1.0,0.0
3.0,1844.0,-1.0,0.0
1420.0,810.0,-1.0,0.0
2223.0,31.0,-1.0,0.0
1930.0,761.0,-1.0,0.0
2027.0,987.0,-1.0,0.0
1707.0,1775.0,-1.0,0.0
699.0,1693.0,-1.0,0.0
295.0,1711.0,-1.0,0.0
722.0,70.0,-1.0,0.0
1899.0,847.0,-1.0,0.0
962.0,329.0,-1.0,0.0
354.0,1968.0,-1.0,0.0
2227.0,19.0,-1.0,0.0
355.0,341.0,-1.0,0.0
569.0,1.0,-1.0,0.0
300.0,0.0,-1.0,0.0
2033.0,325.0,-1.0,0.0
160.0,391.0,-1.0,0.0
1367.0,217.0,-1.0,0.0
908.0,1315.0,-1.0,0.0
853.0,896.0,-1.0,0.0
975.0,1731.0,-1.0,0.0
297.0,629.0,-1.0,0.0
963.0,1915.0,-1.0,0.0
971.0,929.0,-1.0,0.0
1189.0,1095.0,-1.0,-0.22382859821531867
856.0,373.0,-1.0,0.0
1813.0,1709.0,-1.0,0.0
2290.0,341.0,-1.0,0.0
88.0,400.0,-1.0,0.0
1725.0,1390.0,-1.0,0.0
470.0,1920.0,-1.0,0.0
498.0,1445.0,-1.0,0.0
1701.0,1655.0,-1.0,0.0
33.0,118.0,-1.0,0.0
1168.0,20.0,-1.0,0.0
1958.0,1755.0,-1.0,0.0
383.0,315.0,-1.0,0.0
341.0,865.0,-1.0,0.0
1821.0,1811.0,-1.0,0.0
241.0,557.0,-1.0,0.0
1762.0,730.0,-1.0,0.0
1976.0,811.0,-1.0,0.0
133.0,1298.0,-1.0,0.0
1494.0,1292.0,-1.0,0.0
84.0,1506.0,-1.0,0.0
2247.0,1942.0,-1.0,0.0
1766.0,87.0,-1.0,0.0
347.0,298.0,-1.0,0.0
475.0,380.0,-1.0,0.0
53.0,1688.0,-1.0,0.0
2265.0,1149.0,-1.0,0.0
173.0,1475.0,-1.0,0.0
785.0,1790.0,-1.0,0.0
1052.0,453.0,-1.0,0.0
398.0,1968.0,-1.0,0.0
1844.0,1621.0,-1.0,0.0
290.0,1569.0,-1.0,0.0
2021.0,1106.0,-1.0,0.0
1369.0,442.0,-1.0,0.0
1136.0,1481.0,-1.0,0.0
463.0,1865.0,-1.0,0.0
1020.0,567.0,-1.0,0.0
1841.0,1398.0,-1.0,0.0
1353.0,364.0,-1.0,0.0
235.0,1966.0,-1.0,0.0
2177.0,423.0,-1.0,0.0
1640.0,1007.0,-1.0,0.0
448.0,291.0,-1.0,0.0
2085.0,128.0,-1.0,0.0
281.0,378.0,-1.0,0.0
1846.0,1917.0,-1.0,0.0
479.0,649.0,-1.0,0.0
736.0,54.0,-1.0,0.0
890.0,390.0,-1.0,0.0
981.0,1153.0,-1.0,0.0
502.0,1296.0,-1.0,0.0
884.0,682.0,-1.0,0.0
341.0,1138.0,-1.0,0.0
1569.0,1513.0,-1.0,0.0
1345.0,1412.0,-1.0,0.0
1456.0,225.0,-1.0,0.0
1316.0,1116.0,-1.0,0.0
677.0,1266.0,-1.0,0.0
1603.0,1218.0,-1.0,0.0
496.0,96.0,-1.0,0.0
1921.0,1797.0,-1.0,0.0
415.0,814.0,-1.0,0.0
1345.0,938.0,-1.0,0.0
1033.0,645.0,-1.0,0.0
534.0,811.0,-1.0,0.0
845.0,1053.0,-1.0,0.0
612.0,1194.0,-1.0,0.0
458.0,860.0,-1.0,0.0
1241.0,650.0,-1.0,0.0
1688.0,766.0,-1.0,0.0
1870.0,646.0,-1.0,0.0
46.0,326.0,-1.0,0.0
972.0,783.0,-1.0,0.0
1213.0,45.0,-1.0,0.0
1984.0,1413.0,-1.0,0.0
1380.0,810.0,-1.0,0.0
2303.0,31.0,-1.0,0.0
1860.0,761.0,-1.0,0.0
2117.0,987.0,-1.0,0.0
1777.0,1775.0,-1.0,0.0
709.0,1693.0,-1.0,0.0
215.0,1711.0,-1.0,0.0
812.0,70.0,-1.0,0.0
1999.0,847.0,-1.0,0.0
952.0,329.0,-1.0,0.0
254.0,1968.0,-1.0,0.0
2327.0,19.0,-1.0,0.0
235.0,341.0,-1.0,0.0
629.0,1.0,-1.0,0.0
230.0,0.0,-1.0,0.0
2103.0,325.0,-1.0,0.0
160.0,391.0,-1.0,0.0
1247.0,217.0,-1.0,0.0
868.0,1315.0,-1.0,0.0
963.0,896.0,-1.0,0.0
915.0,1731.0,-1.0,0.0
247.0,629.0,-1.0,0.0
843.0,1915.0,-1.0,0.0
961.0,929.0,-1.0,0.0
1109.0,1095.0,-1.0,0.0
736.0,373.0,-1.0,0.0
1833.0,1709.0,-1.0,0.0
2400.0,341.0,-1.0,0.0
1989.0,1029.0,-1.0,0.0
1825.0,1390.0,-1.0,0.0
510.0,1920.0,-1.0,0.0
578.0,1445.0,-1.0,0.0
1791.0,1655.0,-1.0,0.0
1946.0,674.0,-1.0,0.0
1078.0,20.0,-1.0,0.0
2018.0,1755.0,-1.0,0.0
433.0,315.0,-1.0,0.0
301.0,865.0,-1.0,0.0
1901.0,1811.0,-1.0,0.0
171.0,557.0,-1.0,0.0
1872.0,730.0,-1.0,0.0
1896.0,811.0,-1.0,0.0
43.0,1298.0,-1.0,0.0
1434.0,1292.0,-1.0,0.0
44.0,1506.0,-1.0,0.0
2357.0,1942.0,-1.0,0.0
1746.0,87.0,-1.0,0.0
337.0,298.0,-1.0,0.0
515.0,380.0,-1.0,0.0
1994.0,835.0,-1.0,0.0
2355.0,1149.0,-1.0,0.0
153.0,1475.0,-1.0,0.0
835.0,1790.0,-1.0,0.0
1062.0,453.0,-1.0,0.0
458.0,1968.0,-1.0,0.0
1784.0,1621.0,-1.0,0.0
190.0,1569.0,-1.0,0.0
2131.0,1106.0,-1.0,0.0
1419.0,442.0,-1.0,0.0
1116.0,1481.0,-1.0,0.0
403.0,1865.0,-1.0,0.0
1080.0,567.0,-1.0,0.0
1931.0,1398.0,-1.0,0.0
1413.0,364.0,-1.0,0.0
175.0,1966.0,-1.0,0.0
2247.0,423.0,-1.0,0.0
1560.0,1007.0,-1.0,0.0
468.0,291.0,-1.0,0.0
2175.0,128.0,-1.0,0.0
261.0,378.0,-1.0,0.0
1736.0,1917.0,-1.0,0.0
569.0,649.0,-1.0,0.0
626.0,54.0,-1.0,0.0
950.0,390.0,-1.0,0.0
981.0,1153.0,-1.0,0.0
482.0,1296.0,-1.0,0.0
974.0,682.0,-1.0,0.0
331.0,1138.0,-1.0,0.0
1519.0,1513.0,-1.0,0.0
1395.0,1412.0,-1.0,0.0
1566.0,225.0,-1.0,0.0
1336.0,1116.0,-1.0,0.0
737.0,1266.0,-1.0,0.0
1663.0,1218.0,-1.0,0.0
426.0,96.0,-1.0,0.0
1961.0,1797.0,-1.0,0.0
365.0,814.0,-1.0,0.0
1295.0,938.0,-1.0,0.0
1013.0,645.0,-1.0,0.0
414.0,811.0,-1.0,0.0
805.0,1053.0,-1.0,0.0
562.0,1194.0,-1.0,0.0
388.0,860.0,-1.0,0.0
1351.0,650.0,-1.0,0.0
1768.0,766.0,-1.0,0.0
1770.0,646.0,-1.0,0.0
1979.0,279.0,-1.0,0.0
972.0,783.0,-1.0,0.0
1203.0,45.0,-1.0,0.0
1964.0,1413.0,-1.0,0.0
1340.0,810.0,-1.0,0.0
2383.0,31.0,-1.0,0.0
1790.0,761.0,-1.0,0.0
2207.0,987.0,-1.0,0.0
1847.0,1775.0,-1.0,0.0
719.0,1693.0,-1.0,0.0
135.0,1711.0,-1.0,0.0
902.0,70.0,-1.0,0.0
2099.0,847.0,-1.0,0.0
942.0,329.0,-1.0,0.0
154.0,1968.0,-1.0,0.0
2427.0,19.0,-1.0,0.0
115.0,341.0,-1.0,0.0
689.0,1.0,-1.0,0.0
160.0,0.0,-1.0,0.0
2173.0,325.0,-1.0,0.0
160.0,391.0,-1.0,0.0
1127.0,217.0,-1.0,0.0
828.0,1315.0,-1.0,0.0
1073.0,896.0,-1.0,0.0
855.0,1731.0,-1.0,0.0
197.0,629.0,-1.0,0.0
723.0,1915.0,-1.0,0.0
951.0,929.0,-1.0,0.0
1029.0,1095.0,-1.0,0.0
616.0,373.0,-1.0,0.0
1853.0,1709.0,-1.0,0.0
2510.0,341.0,-1.0,0.0
1879.0,1029.0,-1.0,0.0
1925.0,1390.0,-1.0,0.0
550.0,1920.0,-1.0,0.0
658.0,1445.0,-1.0,0.0
1881.0,1655.0,-1.0,0.0
1856.0,674.0,-1.0,0.0
988.0,20.0,-1.0,0.0
2078.0,1755.0,-1.0,0.0
483.0,315.0,-1.0,0.0
261.0,865.0,-1.0,0.0
1981.0,1811.0,-1.0,0.0
101.0,557.0,-1.0,0.0
1982.0,730.0,-1.0,0.0
1816.0,811.0,-1.0,0.0
1955.0,1570.0,-1.0,0.0
1374.0,1292.0,-1.0,0.0
4.0,1506.0,-1.0,0.0
2467.0,1942.0,-1.0,0.0
1726.0,87.0,-1.0,0.0
327.0,298.0,-1.0,0.0
555.0,380.0,-1.0,0.0
1934.0,835.0,-1.0,0.0
2445.0,1149.0,-1.0,0.0
133.0,1475.0,-1.0,0.0
885.0,1790.0,-1.0,0.0
1072.0,453.0,-1.0,0.0
518.0,1968.0,-1.0,0.0
1724.0,1621.0,-1.0,0.0
90.0,1569.0,-1.0,0.0
2241.0,1106.0,-1.0,0.0
1469.0,442.0,-1.0,0.0
1096.0,1481.0,-1.0,0.0
343.0,1865.0,-1.0,0.0
1140.0,567.0,-1.0,0.0
2021.0,1398.0,-1.0,0.0
1473.0,364.0,-1.0,0.0
115.0,1966.0,-1.0,0.0
2317.0,423.0,-1.0,0.0
1480.0,1007.0,-1.0,0.0
488.0,291.0,-1.0,0.0
2265.0,128.0,-1.0,0.0
241.0,378.0,-1.0,0.0
1626.0,1917.0,-1.0,0.0
659.0,649.0,-1.0,0.0
516.0,54.0,-1.0,0.0
1010.0,390.0,-1.0,0.0
981.0,1153.0,-1.0,0.0
462.0,1296.0,-1.0,0.0
1064.0,682.0,-1.0,0.0
321.0,1138.0,-1.0,0.0
1469.0,1513.0,-1.0,0.0
1445.0,1412.0,-1.0,0.0
1676.0,225.0,-1.0,0.0
1356.0,1116.0,-1.0,0.0
797.0,1266.0,-1.0,0.0
1723.0,1218.0,-1.0,0.0
356.0,96.0,-1.0,0.0
2001.0,1797.0,-1.0,0.0
315.0,814.0,-1.0,0.0
1245.0,938.0,-1.0,0.0
993.0,645.0,-1.0,0.0
294.0,811.0,-1.0,0.0
765.0,1053.0,-1.0,0.0
512.0,1194.0,-1.0,0.0
318.0,860.0,-1.0,0.0
1461.0,650.0,-1.0,0.0
1848.0,766.0,-1.0,0.0
1670.0,646.0,-1.0,0.0
1909.0,279.0,-1.0,0.0
972.0,783.0,-1.0,0.0
1193.0,45.0,-1.0,0.0
1944.0,1413.0,-1.0,0.0
1300.0,810.0,-1.0,0.0
2463.0,31.0,-1.0,0.0
1720.0,761.0,-1.0,0.0
2297.0,987.0,-1.0,0.0
1917.0,1775.0,-1.0,0.0
729.0,1693.0,-1.0,0.0
55.0,1711.0,-1.0,0.0
992.0,70.0,-1.0,0.0
2199.0,847.0,-1.0,0.0
932.0,329.0,-1.0,0.0
54.0,1968.0,-1.0,0.0
2527.0,19.0,-1.0,0.0
2000.0,232.0,-1.0,0.0
749.0,1.0,-1.0,0.0
90.0,0.0,-1.0,0.0
2243.0,325.0,-1.0,0.0
160.0,391.0,-1.0,0.0
1007.0,217.0,-1.0,0.0
788.0,1315.0,-1.0,0.0
1183.0,896.0,-1.0,0.0
795.0,1731.0,-1.0,0.0
147.0,629.0,-1.0,0.0
603.0,1915.0,-1.0,0.0
941.0,929.0,-1.0,0.0
949.0,1095.0,-1.0,0.0
496.0,373.0,-1.0,0.0
1873.0,1709.0,-1.0,0.0
2620.0,341.0,-1.0,0.0
1769.0,1029.0,-1.0,0.0
2025.0,1390.0,-1.0,0.0
590.0,1920.0,-1.0,0.0
738.0,1445.0,-1.0,0.0
1971.0,1655.0,-1.0,0.0
1766.0,674.0,-1.0,0.0
898.0,20.0,-1.0,0.0
2138.0,1755.0,-1.0,0.0
533.0,315.0,-1.0,0.0
221.0,865.0,-1.0,0.0
2061.0,1811.0,-1.0,0.0
31.0,557.0,-1.0,0.0
2092.0,730.0,-1.0,0.0
1736.0,811.0,-1.0,0.0
1865.0,1570.0,-1.0,0.0
1314.0,1292.0,-1.0,0.0
1968.0,754.0,-1.0,0.0
2577.0,1942.0,-1.0,0.0
1706.0,87.0,-1.0,0.0
317.0,298.0,-1.0,0.0
595.0,380.0,-1.0,0.0
1874.0,835.0,-1.0,0.0
2535.0,1149.0,-1.0,0.0
113.0,1475.0,-1.0,0.0
935.0,1790.0,-1.0,0.0
1082.0,453.0,-1.0,0.0
578.0,1968.0,-1.0,0.0
1664.0,1621.0,-1.0,0.0
2000.0,1962.0,-1.0,0.0
2351.0,1106.0,-1.0,0.0
1519.0,442.0,-1.0,0.0
1076.0,1481.0,-1.0,0.0
283.0,1865.0,-1.0,0.0
1200.0,567.0,-1.0,0.0
2111.0,1398.0,-1.0,0.0
1533.0,364.0,-1.0,0.0
55.0,1966.0,-1.0,0.0
2387.0,423.0,-1.0,0.0
1400.0,1007.0,-1.0,0.0
508.0,291.0,-1.0,0.0
2355.0,128.0,-1.0,0.0
221.0,378.0,-1.0,0.0
1516.0,1917.0,-1.0,0.0
749.0,649.0,-1.0,0.0
406.0,54.0,-1.0,0.0
1070.0,390.0,-1.0,0.0
981.0,1153.0,-1.0,0.0
442.0,1296.0,-1.0,0.0
1154.0,682.0,-1.0,0.0
311.0,1138.0,-1.0,0.0
1419.0,1513.0,-1.0,0.0
1495.0,1412.0,-1.0,0.0
1786.0,225.0,-1.0,0.0
1376.0,1116.0,-1.0,0.0
857.0,1266.0,-1.0,0.0
1783.0,1218.0,-1.0,0.0
286.0,96.0,-1.0,0.0
2041.0,1797.0,-1.0,0.0
265.0,814.0,-1.0,0.0
1195.0,938.0,-1.0,0.0
973.0,645.0,-1.0,0.0
174.0,811.0,-1.0,0.0
725.0,1053.0,-1.0,0.0
462.0,1194.0,-1.0,0.0
248.0,860.0,-1.0,0.0
1571.0,650.0,-1.0,0.0
1928.0,766.0,-1.0,0.0
1570.0,646.0,-1.0,0.0
1839.0,279.0,-1.0,0.0
972.0,783.0,-1.0,0.0
1183.0,45.0,-1.0,0.0
1924.0,1413.0,-1.0,0.0
1260.0,810.0,-1.0,0.0
2543.0,31.0,-1.0,0.0
1650.0,761.0,-1.0,0.0
